zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
50535,42.45,-95.16,16,,1,,2,1,1,1,,2,3
50536,43.12,-94.71,160,1,,3,17,21,13,22,6,7,5
50538,42.27,-94.44,14,,,,5,,,3,,2,2
50539,43.24,-94.42,12,,,1,2,,,2,,3,1
50540,42.6,-94.84,23,,,1,3,1,1,3,,2,3
50541,42.71,-94.45,20,1,,,3,,,1,1,3,2
50542,42.78,-93.94,31,,,2,3,,1,6,1,5,2
50543,42.27,-94.3,39,,,2,4,6,1,5,,6,3
50544,42.25,-94.17,7,,,,1,,,1,,2,
50545,42.8,-94.08,4,1,,,,,,1,,,1
50546,42.84,-94.7,5,,,1,2,,,,,1,1
50548,42.71,-94.23,230,3,5,8,17,19,21,38,7,19,9
50551,42.48,-94.75,8,,,,1,,,1,,1,1
50554,42.85,-94.84,58,,,1,3,7,5,12,,3,9
50556,43.46,-94.2,4,,,,,,,,,1,1
50557,42.36,-94.04,12,,,1,3,,,3,,,2
50558,42.86,-94.16,12,,,2,3,,,1,,1,
50559,43.21,-94.33,11,,,1,1,,,1,,3,
50560,42.96,-94.11,20,,,,3,,,1,,7,4
50561,42.43,-94.85,15,,,1,3,,,2,,2,2
50562,42.96,-94.64,12,,,1,1,,1,1,,2,
50563,42.53,-94.53,72,,,3,7,5,1,6,1,7,9
50565,42.86,-95,10,,,,2,1,,1,,1,3
50566,42.44,-94.32,6,,,,1,,2,,1,1,
50567,42.53,-95.1,7,,,,1,,2,1,,,1
50568,42.63,-94.98,25,,,,5,1,1,5,1,3,
50569,42.4,-94.13,9,,,,3,,,,,1,1
50570,42.9,-94.37,6,,,,1,,,,,2,1
50571,42.63,-94.58,7,,,1,,,,1,,2,
50573,42.88,-94.62,1,,,,,,,,,1,
50574,42.72,-94.7,91,1,1,5,8,11,6,19,1,3,3
50575,42.56,-94.7,25,,,,1,2,,4,,4,4
50576,42.8,-95.18,10,,,1,3,,,1,,,2
50577,42.86,-93.98,18,1,,,1,,,,,2,6
50578,43.31,-94.55,15,1,,1,1,,1,2,,2,2
50579,42.39,-94.64,69,,,2,7,10,3,9,3,3,4
50581,42.84,-94.55,19,1,,1,2,,,4,,2,1
50582,42.8,-94.3,5,,,,1,,,,,1,1
50583,42.43,-94.99,118,1,,3,10,16,6,19,2,6,9
50585,42.92,-95.14,31,,,1,9,3,3,2,,,4
50586,42.41,-94.43,7,,,,,,,2,,1,2
50588,42.65,-95.16,384,2,,22,25,31,23,70,13,17,15
50590,43.41,-94.31,27,,1,,5,1,2,2,1,2,2
50591,42.68,-94.06,9,1,,,1,,,1,,,2
50593,42.66,-94.9,1,,,,1,,,,,,
50594,42.59,-94.04,6,,,,1,,,,,2,1
50595,42.46,-93.82,251,1,,7,27,31,13,35,5,12,8
50597,42.98,-94.45,57,1,,2,7,4,2,5,,4,7
50598,43.08,-94.42,20,1,,,2,1,1,2,,3,3
50599,42.58,-93.82,8,,,1,2,,,,,2,
50601,42.57,-93.06,70,,,4,7,5,2,9,,6,5
50602,42.74,-92.81,48,,,2,4,5,6,5,,3,4
50603,43.19,-92.46,11,,,,1,,1,2,,1,
50604,42.6,-92.9,43,,,1,6,4,3,5,1,7,2
50605,42.83,-93.02,4,,,,2,,,1,,1,
50606,42.75,-91.69,18,,,,5,1,2,2,,1,3
50607,42.61,-91.75,13,,,,2,,1,,1,3,3
50609,42.23,-92.81,11,,,,3,,1,1,,1,2
50611,42.82,-92.91,9,1,,,,,,1,,4,1
50612,42.28,-92.39,4,,,,,,,,,1,1
50613,42.53,-92.49,1069,,2,53,91,99,45,183,51,54,28
50616,43.08,-92.66,289,,,13,20,41,14,45,7,13,11
50619,42.81,-92.66,46,1,,1,3,7,5,4,,2,3
50620,43.16,-92.59,1,,,,,,,,,,
50621,42.25,-92.92,51,3,,2,1,3,3,5,1,5,2
50622,42.67,-92.33,62,,,1,10,4,5,8,3,2,4
50624,42.47,-92.66,29,1,,1,6,1,2,3,,2,2
50625,42.75,-92.99,23,,,1,3,1,,5,,3,2
50626,42.58,-92.17,19,,,1,4,,,2,1,1,
50627,42.35,-93.09,118,4,,5,11,15,6,23,3,5,6
50628,43.27,-92.39,25,,1,1,4,2,3,1,,2,1
50629,42.65,-92.07,36,,,1,3,2,1,5,,1,2
50630,42.96,-92.21,50,1,,2,7,4,4,4,,4,7
50632,42.06,-92.7,11,,,,2,,,2,,3,1
50633,42.67,-93.13,7,1,,,1,,,1,,1,2
50634,42.42,-92.21,14,,,,2,1,1,1,,1,
50635,42.2,-92.7,29,,,,7,2,1,2,,4,3
50636,42.9,-92.81,48,1,,2,5,3,3,8,,3,2
50638,42.36,-92.79,105,,,6,6,19,6,13,1,6,2
50641,42.61,-91.92,14,,,,2,,1,1,,2,2
50642,42.44,-92.82,13,,,,1,,,,,1,6
50643,42.36,-92.46,67,2,,2,14,6,4,10,1,4,
50644,42.48,-91.89,258,2,,11,31,31,20,37,5,8,15
50645,43.02,-92.44,24,,,,6,2,4,1,,2,3
50647,42.65,-92.5,37,,,1,6,,8,4,,2,
50648,42.45,-92.09,86,,,3,22,4,8,11,1,3,6
50650,42.62,-91.66,16,,,,4,1,,3,,1,4
50651,42.32,-92.2,77,,,3,14,3,3,16,2,7,4
50652,42.26,-92.69,5,,,,,,,2,,1,
50653,42.97,-92.89,11,,,,2,,,2,,2,1
50654,42.38,-91.64,13,2,,,3,,,1,,2,2
50655,42.77,-91.89,12,1,,,3,,,1,,1,
50658,42.96,-92.54,59,,,1,11,5,2,9,2,3,1
50659,43.1,-92.33,239,,1,7,25,28,35,28,4,16,17
50660,42.58,-92.63,14,,,1,3,,2,,,1,1
50662,42.69,-91.94,197,3,,7,12,26,10,34,7,11,4
50664,42.7,-92.08,5,,,1,,,2,,,1,
50665,42.58,-92.77,73,2,,2,8,5,5,15,1,4,2
50666,42.87,-92.52,19,,,1,2,1,,3,,1,4
50667,42.47,-92.23,10,,2,,,,1,2,,,1
50668,42.69,-92.23,24,,,1,,,1,4,1,4,1
50669,42.34,-92.6,62,1,,1,8,5,3,9,4,2,5
50670,42.7,-92.62,28,,,,1,3,7,2,1,1,3
50671,42.65,-91.8,5,1,,,1,,,,,1,
50672,42.43,-93.07,18,1,,,5,,1,1,,,4
50673,42.52,-92.71,2,,,,,,,,,,
50674,42.84,-92.12,95,,1,4,15,14,2,9,4,7,4
50675,42.2,-92.51,55,,,2,1,5,2,15,2,4,3
50676,42.8,-92.28,40,,,2,13,3,,5,,1,4
50677,42.77,-92.43,343,1,,13,38,36,17,58,11,13,4
50680,42.45,-92.92,33,2,,1,6,1,,6,,1,3
50681,42.78,-92.01,4,,,,1,,,,,1,
50682,42.45,-91.69,39,,,3,9,1,5,6,,7,2
50701,42.42,-92.34,704,,,22,54,103,27,121,37,33,18
50702,42.46,-92.31,614,,,11,41,97,13,59,27,26,13
50703,42.55,-92.29,522,1,2,19,42,54,53,69,17,34,32
50707,42.52,-92.33,97,,,,11,9,7,4,1,6,4
50801,41.08,-94.4,276,,,12,21,34,12,46,7,16,8
50830,41.03,-94.19,37,,,2,12,4,1,2,1,1,1
50833,40.67,-94.7,57,,,1,5,6,1,12,1,1,3
50835,40.71,-94.38,1,,,,,,,,,1,
50836,40.63,-94.5,2,,,,1,,,,,,
50837,41.22,-94.69,7,,,,,1,,1,,,1
50839,41.05,-94.82,1,,,,,,,,,,
50840,40.79,-94.48,12,,,,3,2,,1,,1,2
50841,41.01,-94.77,103,,,3,9,17,10,15,1,4,5
50842,41.04,-94.46,1,,,,,,,,,,
50843,41.24,-94.89,10,,,1,1,1,,1,,,3
50845,40.82,-94.35,20,,,,2,,1,4,,3,3
50846,41.31,-94.58,12,,,,3,1,,1,,,2
50847,41.14,-94.98,2,,,,,,,,,,
50848,40.78,-94.76,3,,,,1,,,,,1,
50849,41.31,-94.39,105,1,,8,7,15,2,15,4,4,4
50851,40.91,-94.54,57,2,,1,11,5,7,9,3,3,3
50853,41.24,-94.77,25,,,1,6,,,1,,5,2
50854,40.68,-94.21,89,1,,5,10,12,4,13,1,3,
50857,40.94,-94.88,2,,,,,,,,,2,
50858,41.22,-94.41,14,,,,3,1,,1,1,2,2
50859,41.07,-94.6,2,,,,,,,,,,1
50860,40.62,-94.35,3,,,,,,,1,,,1
50861,40.91,-94.26,4,,,,4,,,,,,
50862,40.81,-94.66,1,,,,,,,,,,1
50863,40.85,-94.18,4,,,,,1,,,1,,
50864,40.97,-94.98,43,2,,1,10,3,,5,,3,4
51001,42.83,-96.53,50,,,3,3,4,1,6,1,3,4
51002,42.69,-95.32,52,1,,3,11,4,2,5,1,6,2
51003,42.99,-95.99,40,,,2,7,,2,3,1,4,7
51004,42.37,-95.92,23,,,1,3,2,,3,,2,1
51005,42.72,-95.42,32,1,,3,3,3,3,6,,1,1
51006,42.32,-95.62,22,,,,5,3,,2,1,2,3
51007,42.4,-96.19,7,,,,2,,,1,2,,
51008,42.81,-96.27,6,,,,,,1,1,,1,
51009,42.94,-95.55,11,2,,,1,,,2,,1,
51010,42.09,-95.91,7,,,1,3,,,,,,2
51012,42.74,-95.56,219,,,3,17,29,9,29,3,9,11
51014,42.79,-95.71,10,,,,5,,1,1,,2,
51016,42.47,-95.81,31,,,2,6,4,,4,,1,2
51018,42.45,-95.68,5,,,,2,,,1,,1,1
51019,42.28,-95.72,21,,,,3,,1,2,1,2,5
51020,42.51,-95.41,21,,,,2,1,1,1,3,5,3
51022,42.98,-95.85,17,,,1,2,,,1,,2,1
51023,43.02,-96.46,107,1,,2,10,10,7,10,2,9,10
51024,42.61,-96.26,32,1,,,3,2,1,6,,2,4
51025,42.5,-95.56,75,,,2,7,6,4,13,2,5,9
51026,42.26,-96.07,19,,,,4,,1,2,,2,3
51027,42.96,-96.32,40,1,,,8,,2,6,,2,7
51028,42.6,-95.99,55,,,1,12,5,2,7,,3,4
51029,42.88,-95.54,3,1,,,,,,,,1,1
51030,42.5,-96.19,34,,,2,7,4,2,1,,3,3
51031,42.8,-96.19,409,2,1,14,39,36,16,56,16,25,34
51033,42.91,-95.25,11,,,,1,,1,2,,1,2
51034,42.16,-95.79,57,,,2,8,6,1,10,1,3,4
51035,42.78,-95.8,55,,,2,8,4,3,9,1,5,2
51036,42.97,-96.19,14,1,,,4,,,,,1,4
51037,42.83,-95.64,7,,,1,1,,,,,1,1
51038,42.7,-96.32,34,1,,,7,,3,6,,1,6
51039,42.45,-96.05,53,,,2,9,6,1,9,,2,3
51040,42.04,-96.09,111,,,6,9,11,2,19,1,7,7
51041,43.03,-96.08,211,,,5,25,20,14,27,2,11,9
51044,42.31,-95.92,6,,,,1,,,,,,2
51046,42.96,-95.68,57,1,,1,10,4,1,7,1,1,6
51047,42.94,-95.37,16,,,2,3,1,,2,,1,1
51048,42.55,-95.84,8,,,,3,,,1,,,2
51049,42.63,-95.65,11,,2,1,,,3,1,,,1
51050,42.79,-95.95,73,2,,3,10,7,4,9,1,8,4
51051,42.21,-95.96,1,,,,,,,,,,
51052,42.31,-96.27,21,,,,7,1,,4,1,,
51053,42.5,-95.29,40,1,,2,4,1,2,5,,3,7
51054,42.38,-96.32,122,,,9,14,16,7,17,2,5,12
51055,42.22,-96.26,21,,,2,2,1,,2,1,1,2
51056,42.24,-95.96,5,,,,1,,,1,,,
51058,42.97,-95.47,34,,,1,3,5,2,3,,4,5
51060,42.04,-95.68,12,,,,2,,,1,,,1
51061,42.58,-95.72,5,,,,,,,1,,,2
51062,42.7,-96.53,7,,,,1,,1,,,,1
51063,42.14,-96.17,18,2,,1,4,2,,1,,1,2
51101,42.49,-96.39,537,,,25,28,56,17,141,29,50,7
51103,42.52,-96.44,246,,1,8,30,19,11,21,3,12,6
51104,42.54,-96.4,319,1,,7,24,101,2,42,11,13,9
51105,42.51,-96.35,230,1,,8,23,27,10,19,11,22,10
51106,42.46,-96.31,717,3,2,21,59,88,19,94,19,24,14
51108,42.57,-96.35,129,1,,4,22,11,3,14,3,3,13
51109,42.58,-96.48,58,,,3,9,4,1,5,1,1,5
51111,42.41,-96.39,92,,,3,3,,17,3,6,24,14
51201,43.18,-95.87,244,,1,7,21,20,18,32,2,20,10
51230,43.36,-96.32,12,,,,3,,1,2,,1,
51231,43.1,-95.74,5,,,,1,,1,,,1,1
51232,43.31,-95.81,12,,,,1,,1,2,,1,1
51234,43.19,-96.02,30,,,,5,,4,5,,2,7
51235,43.29,-96.22,42,,,1,6,,5,1,1,6,5
51237,43.34,-96,42,,,2,2,2,5,5,,3,4
51238,43.07,-95.89,35,,,1,6,,5,2,,2,4
51239,43.2,-96.15,138,2,,2,29,5,12,10,4,10,18
51240,43.31,-96.46,57,1,,1,15,2,2,5,1,4,6
51241,43.45,-96.46,61,,,3,14,5,7,7,1,2,2
51242,43.44,-96.33,19,,,,4,,1,1,1,2,4
51243,43.44,-95.91,19,,,,4,,1,1,1,1,4
51244,43.24,-95.94,4,,,,1,,,,,1,
51245,43.07,-95.6,47,,,2,4,10,,7,,5,3
51246,43.43,-96.17,147,2,2,4,9,14,7,28,2,7,8
51247,43.19,-96.34,211,1,,4,32,11,23,24,3,18,19
51248,43.21,-95.66,61,1,,2,6,6,2,10,1,3,6
51249,43.41,-95.73,123,1,,4,17,14,10,19,1,4,10
51250,43.09,-96.21,362,3,2,13,51,24,17,61,14,26,24
51301,43.15,-95.15,517,1,1,18,41,60,21,66,23,45,18
51331,43.36,-95.13,93,,,4,5,,1,9,6,,2
51333,43.13,-95,10,,,,,,1,,,1,2
51334,43.4,-94.8,249,,,7,27,27,12,33,3,17,28
51338,43.21,-95.32,24,,,2,5,1,2,1,,2,2
51342,43.25,-94.74,26,,,3,2,1,4,2,1,2,1
51343,43.02,-95.11,7,,,,2,,1,,,1,1
51345,43.41,-95.44,8,,,,2,,1,,,1,1
51346,43.18,-95.46,75,1,,4,10,8,5,9,,6,2
51347,43.42,-95.32,45,,,4,8,4,5,6,,3,2
51350,43.31,-95.6,8,,,1,1,,,1,,1,
51351,43.32,-95.18,157,2,,5,31,11,12,13,4,4,11
51354,43.41,-95.54,38,2,,1,6,,2,2,,3,6
51355,43.39,-95.13,58,,,6,4,5,1,5,4,2,2
51357,43.06,-95.28,19,1,,1,4,2,1,3,,2,1
51358,43.13,-94.9,25,,,,2,1,1,5,1,3,6
51360,43.44,-95.09,399,1,,22,55,37,19,61,26,9,18
51363,43.43,-94.95,5,,,1,,,1,,,1,
51364,43.3,-94.97,17,1,,1,3,,1,1,,3,
51365,43.31,-94.73,6,,,,2,2,,,,1,
51366,42.96,-95,5,,,,,,,1,,1,1
51401,42.07,-94.87,586,1,,16,79,81,21,81,14,35,25
51430,42.08,-95.02,20,,,1,3,1,1,2,,1,6
51431,42.34,-95.35,11,,,,,,2,1,,1,3
51433,42.27,-94.88,14,,,,,,1,,,5,2
51436,42.19,-95.02,34,,2,2,5,2,3,5,2,2,4
51439,42.09,-95.59,24,,,,3,,,3,,3,6
51440,41.91,-94.81,16,1,,,4,,2,2,,1,2
51442,42.03,-95.36,278,,1,14,23,28,16,40,5,10,22
51443,42.08,-94.7,49,1,,,7,2,1,9,1,5,2
51444,42,-94.97,13,,,,3,,,1,,4,
51445,42.32,-95.46,120,1,2,7,12,12,7,16,3,10,10
51446,41.78,-95.19,22,1,,,2,1,,3,,5,3
51447,41.72,-95.2,1,,,,1,,,,,,
51448,42.21,-95.31,14,,,,2,,,1,,1,2
51449,42.27,-94.73,71,,1,4,6,12,8,10,,1,1
51450,42.32,-95.02,54,1,,,6,5,7,3,,7,1
51451,42.18,-94.7,2,,,,,,,,,1,
51453,42.27,-94.55,18,,,,4,1,,4,,2,1
51454,41.87,-95.2,25,,,2,6,1,,3,,2,1
51455,41.91,-95.06,80,,,4,9,12,5,13,1,4,6
51458,42.33,-95.24,40,1,,2,5,3,,5,,3,8
51459,42.05,-94.64,8,,,,1,,4,1,,1,
51461,42.18,-95.49,41,,,2,6,2,3,7,,3,7
51462,42.01,-94.56,26,,1,1,5,3,3,2,1,2,1
51463,41.91,-94.91,27,1,,1,6,1,3,2,,3,3
51465,42.09,-95.2,15,,,1,3,,1,2,,1,3
51466,42.26,-95.11,37,,,3,2,3,3,6,,6,1
51467,42.07,-95.12,18,,,1,3,2,,2,,3,2
51501,41.23,-95.88,754,,1,16,58,67,29,85,33,52,42
51503,41.22,-95.78,787,6,,17,95,133,14,134,36,25,33
51510,41.29,-95.92,61,,,1,4,2,2,2,1,5,11
51520,41.97,-95.46,6,,,,1,,1,,,,3
51521,41.49,-95.34,67,,1,2,8,5,2,6,,6,10
51523,41.92,-96.07,4,,,,1,1,,2,,,
51525,41.23,-95.42,20,,,,4,1,1,2,,,3
51526,41.37,-95.87,31,,,1,13,,3,1,1,1,6
51527,41.84,-95.34,24,,,,5,,1,3,,2,4
51528,41.91,-95.5,19,,,,2,,,2,,,7
51529,41.86,-95.64,56,,,2,5,4,4,5,1,9,5
51530,41.79,-95.43,16,1,,,1,1,1,3,,,3
51531,41.59,-95.09,33,,,4,4,2,,5,1,1,3
51532,41.14,-95.11,15,,,1,1,1,,1,,1,3
51533,41.04,-95.38,19,,,,4,,,3,,3,4
51534,41.05,-95.71,195,,,7,21,29,5,38,11,5,6
51535,41.23,-95.13,53,,,4,6,2,4,6,1,3,7
51536,41.39,-95.36,6,,,,,,1,,,3,
51537,41.65,-95.3,245,2,,13,21,29,12,40,4,14,15
51540,41.02,-95.5,3,,,,,,,,,1,
51541,41.14,-95.42,7,,,,5,,,,,1,1
51542,41.43,-95.85,11,,,,3,,1,3,,1,2
51543,41.66,-95.08,7,,,,,,,2,,,2
51544,41.31,-95.11,8,,,1,,,2,1,,,1
51545,41.84,-96.03,5,,,,1,,,,,1,
51546,41.64,-95.77,68,,,3,11,6,3,11,3,5,6
51548,41.32,-95.64,13,,,2,2,,,2,,,3
51549,41.19,-95.47,12,,,,3,1,,1,1,2,
51550,41.69,-95.87,1,,,,,,,,,,1
51551,40.99,-95.59,37,,,2,3,4,,4,2,3,4
51552,41.49,-95.11,9,,,,2,,1,,,,2
51553,41.42,-95.55,15,,,1,2,,1,1,,,1
51554,41.15,-95.68,3,,,,,,,,,,1
51555,41.56,-95.92,129,,1,4,14,14,5,21,3,5,6
51556,41.64,-96.03,8,,,,,,,1,,2,3
51557,41.73,-96,14,,,,3,,,2,,1,1
51558,41.9,-95.87,11,,,,4,,,1,,3,1
51559,41.47,-95.65,26,,,4,4,1,1,3,,1,2
51560,41.32,-95.4,59,1,,2,7,4,2,8,1,4,7
51561,41.01,-95.81,24,,,2,3,1,1,4,1,3,2
51562,41.73,-95.49,19,,,,5,,,3,,1,2
51563,41.57,-95.59,9,,,,,,,1,,2,2
51564,41.81,-95.92,7,,,,1,1,,1,,1,
51565,41.64,-95.52,8,,,,2,,,1,,3,1
51566,41.02,-95.23,222,1,1,9,27,22,10,29,10,11,5
51570,41.53,-95.47,25,,,,1,3,2,3,1,3,1
51571,41.14,-95.61,8,,,,1,,,3,,2,2
51572,41.99,-95.78,8,,,1,1,,,1,,1,
51573,40.98,-95.1,30,,,2,7,4,,1,,1,3
51575,41.24,-95.6,38,,,2,9,2,1,4,2,2,2
51576,41.38,-95.71,35,1,,1,9,,2,1,,3,2
51577,41.46,-95.2,29,,,1,5,1,,3,1,1,1
51578,41.72,-95.39,4,,,,1,1,,,,,
51579,41.76,-95.72,73,,,2,11,6,3,6,2,9,2
51601,40.73,-95.35,202,1,1,9,15,24,9,30,3,8,5
51630,40.6,-95.19,4,,,,,,,,1,1,1
51631,40.59,-95.01,8,,1,,3,,2,,,1,
51632,40.75,-95.05,186,1,1,8,20,27,9,23,3,10,5
51636,40.67,-95.23,12,,,1,2,,1,1,,2,
51637,40.62,-95.12,2,,,,1,1,,,,,
51638,40.84,-95.28,29,1,,2,4,2,,4,1,1,4
51639,40.72,-95.47,17,,,1,4,,,2,,3,1
51640,40.62,-95.66,34,,,1,3,5,3,1,,6,5
51645,40.88,-95.43,4,,,,,,,,,1,1
51646,40.75,-94.87,7,,,,2,,,,,,3
51647,40.61,-95.32,1,,,,,,,,,,1
51648,40.74,-95.8,10,,,,,,,,,1,
51649,40.85,-95.53,6,,,,2,,,1,,2,1
51650,40.67,-95.54,6,,,,1,,,,1,1,2
51652,40.77,-95.62,50,,,2,2,7,2,14,1,1,4
51653,40.88,-95.68,23,,,1,2,3,2,3,3,,
51654,40.83,-95.78,6,,,1,1,,3,,,,1
51656,40.73,-95.16,1,,,,,,,,,,
52001,42.55,-90.7,1087,3,,50,96,145,45,164,52,50,33
52002,42.52,-90.77,589,3,,20,34,67,28,92,28,22,15
52003,42.43,-90.67,464,2,,21,73,27,19,50,21,38,14
52030,42.15,-90.59,2,,,,,,,1,,1,
52031,42.25,-90.49,144,3,,8,30,8,4,21,2,5,12
52032,42.29,-90.84,17,,,1,3,1,,2,2,1,5
52033,42.28,-91,94,1,1,4,17,6,9,14,2,2,4
52035,42.67,-91.18,12,,,1,1,1,1,1,,,2
52037,41.97,-90.63,12,,,,1,,,3,,2,2
52038,42.59,-91.56,5,,,,1,,,,1,,1
52039,42.54,-90.86,20,,,,3,,1,,1,,5
52040,42.5,-91.14,261,1,,7,29,18,23,29,4,24,17
52041,42.51,-91.26,35,,,1,7,1,4,3,1,3,6
52042,42.7,-91.36,55,,,2,4,11,3,3,2,6,1
52043,42.83,-91.43,113,1,,5,13,15,6,14,1,6,4
52044,42.77,-91.32,1,,,,,,,,,,
52045,42.46,-90.94,40,,,1,14,2,2,5,1,4,1
52046,42.44,-91.01,58,,2,2,14,2,11,5,,5,10
52047,42.97,-91.34,4,,,,1,,,,,,2
52048,42.74,-91.26,4,,,,2,1,,,,,
52049,42.89,-91.2,48,,,,6,10,3,6,,5,2
52050,42.6,-91.33,7,,,,1,1,1,1,,,
52052,42.74,-91.12,99,,1,3,5,20,7,14,,1,1
52053,42.61,-90.96,23,,,1,6,,1,2,,3,
52054,42.31,-90.63,25,,,3,4,1,2,2,,3,3
52057,42.49,-91.46,288,4,1,11,38,32,18,45,5,11,6
52060,42.11,-90.68,267,,,14,29,32,20,34,9,11,10
52064,42.09,-90.31,17,,,1,2,,1,1,1,2,2
52065,42.59,-91.11,27,1,,1,3,,1,3,,2,2
52066,42.68,-90.95,2,,,,,,,,,,
52068,42.42,-90.82,92,,,3,18,4,13,5,6,11,9
52069,42.06,-90.43,49,,,4,4,3,2,5,1,6,4
52070,42.08,-90.24,14,,,1,5,,,1,,,1
52072,42.92,-91.38,6,,,,2,2,,,,,
52073,42.62,-90.82,23,2,,1,3,,,3,,1,2
52074,42.11,-90.46,7,,,,3,,,,,1,
52076,42.7,-91.51,75,3,,4,8,4,4,11,3,5,6
52077,42.82,-91.56,6,,,,3,,,1,,1,
52078,42.4,-91.12,21,,,,4,,1,2,,5,3
52079,42.29,-90.72,7,,,,3,,,,,,1
52101,43.35,-91.77,463,3,,19,42,49,23,47,9,22,18
52132,43.21,-91.93,40,,,2,3,2,2,6,,3,3
52133,43.11,-91.66,2,,,,,,,,,,
52134,43.47,-92.41,9,1,,,1,,,1,,2,
52135,43.02,-91.66,28,,,1,3,3,1,3,2,2,4
52136,43.37,-92.11,163,1,2,6,15,16,16,29,3,7,2
52140,43.45,-91.53,12,1,,2,1,,1,,,,
52141,42.93,-91.64,39,,,,4,1,1,3,1,7,6
52142,42.83,-91.8,50,1,,3,2,7,1,9,,3,1
52144,43.14,-91.96,29,,,,3,,,2,1,4,6
52146,43.18,-91.21,11,,,,2,,1,1,,,
52147,42.96,-91.96,25,1,,1,6,,1,2,,2,2
52151,43.35,-91.26,62,2,,1,7,4,4,3,2,5,5
52154,43.12,-92.17,32,,,,8,,2,3,,5,7
52155,43.42,-92.29,25,,,1,5,2,1,2,,5,1
52156,43.05,-91.46,10,,,1,,,2,1,1,,2
52157,43.02,-91.24,42,2,,3,3,3,,5,,1,2
52158,43.04,-91.19,12,1,,1,,,2,2,,,
52159,43.08,-91.37,64,,,2,13,6,4,5,1,5,6
52160,43.46,-91.35,21,,,,3,,5,2,,2,2
52161,43.13,-91.76,42,1,,2,8,4,2,4,,3,4
52162,43.11,-91.55,80,1,,5,6,12,3,7,3,11,6
52163,43.22,-92.1,18,,,,2,1,1,1,,4,
52164,42.85,-91.91,3,,,,,,,,,1,1
52165,43.31,-91.99,16,,,,5,,1,1,,2,
52166,43.07,-91.93,7,,,,1,,,1,,1,
52168,43.21,-91.95,13,,,,1,,1,1,,1,
52169,42.86,-91.66,8,,,,2,,1,1,,,1
52170,43.22,-91.31,6,1,,,1,,1,,,,
52171,43.07,-92.05,27,,,1,4,,1,2,1,5,5
52172,43.27,-91.48,209,1,,5,24,30,11,26,8,14,5
52175,42.99,-91.83,120,,,5,12,15,3,18,7,7,2
52201,41.33,-91.55,23,,,,5,1,,2,,2,4
52202,42.16,-91.64,32,,,,10,,1,5,1,2,2
52203,41.81,-91.89,76,1,,8,12,5,6,6,2,2,1
52205,42.12,-91.29,180,1,,7,33,16,5,26,4,4,3
52206,41.99,-91.89,33,,,2,11,,1,4,1,3,2
52207,42.1,-90.83,6,,,1,2,,1,1,,,
52208,41.88,-92.26,92,1,,5,5,10,5,13,1,6,6
52209,41.91,-92.1,28,1,,2,2,1,2,3,,4,2
52210,42.33,-91.99,10,,,,1,,1,,,1,2
52211,41.75,-92.45,72,,,4,12,4,4,6,2,4,6
52212,42.11,-91.09,6,,,1,,,1,,,1,1
52213,42.2,-91.76,62,,1,1,11,5,4,8,2,3,4
52214,42.19,-91.51,46,,,2,3,4,3,5,,2,2
52215,41.91,-92.41,5,,,,1,,,1,,2,
52216,41.89,-91.04,47,,,1,9,3,3,8,1,2,8
52217,42.08,-92.41,7,,,,1,,,1,,1,2
52218,42.29,-91.53,17,,,,1,,2,1,,2,2
52219,42.24,-91.43,4,,,1,,,,,,1,
52220,41.73,-92,8,,,,1,1,,1,1,2,
52221,41.64,-92.33,6,,,,2,,,,,1,1
52222,41.58,-92.34,11,,,,7,,,2,,,
52223,42.41,-91.32,29,,,1,7,1,3,3,,1,2
52224,42.17,-92.3,48,1,,5,6,4,3,4,,1,4
52225,42.01,-92.33,4,,,,,,,,,3,
52227,41.89,-91.57,28,,,,9,,1,3,,1,1
52228,41.9,-91.79,50,,,2,17,2,,11,,2,1
52229,42.14,-92.17,8,1,,,2,,,,,,3
52231,41.36,-92.06,7,,,,2,,,,,2,2
52232,41.8,-92.34,4,,,,,,,1,,2,
52233,42.05,-91.69,318,,,18,19,50,21,64,9,31,10
52235,41.58,-91.53,16,1,,1,3,2,,2,,1,1
52236,41.73,-91.88,9,,,,3,,1,,,1,
52237,42.34,-91.25,32,,,1,5,,8,1,,5,3
52240,41.64,-91.5,1100,2,,38,100,144,33,168,44,32,18
52241,41.7,-91.6,747,1,,23,36,92,18,114,30,25,18
52242,41.66,-91.55,26,,,3,,3,,5,,,
52245,41.67,-91.51,327,,,11,31,73,2,56,12,6,4
52246,41.65,-91.57,309,,,5,31,42,11,51,30,12,6
52247,41.52,-91.72,176,1,1,7,32,11,15,18,3,10,6
52248,41.35,-91.94,50,2,,1,7,2,6,6,2,6,6
52249,42.01,-92.21,29,1,,1,4,2,1,4,,2,6
52251,41.71,-92.21,3,1,,,,,,,,1,
52253,41.9,-91.35,51,,,,9,2,6,7,,4,1
52254,41.95,-90.8,17,,,1,4,1,,1,,1,2
52255,41.86,-90.96,33,1,,1,5,4,,3,3,4,2
52257,41.92,-92.18,4,,,,1,,,,,1,1
52301,41.79,-92.08,93,1,,4,15,11,7,14,,3,4
52302,42.07,-91.56,734,2,,12,112,82,38,110,28,32,16
52305,42.02,-91.34,7,,,1,,,,,,1,
